_id,Commentaire_Client,commentaire_moderateur,date,date_correction_spark,date_suppression_spark,emojis_corrige_spark,emojis_originaux,emojis_sentiment,emojis_supprimes_du_texte,metadata,moderateur,normalized_arabert,normalized_full,source,statut,traite,nettoyage_v4_applique,expression_sociale,flag_social,expression_suggestion,flag_suggestion,suggestion_type,expression_plainte,flag_plainte,plainte_type,expression_negation,flag_negation,negation_type,updated_at,expression_mixte,flag_mixte,mixte_type,encouragement_type,expression_encouragement,flag_encouragement,annoté,confidence,conflit,label_final,labels_originaux,reason,score,flag_positif,subtype_positif,subtype_negation,subtype_mixte,subtype_social,subtype_encouragement,subtype_plainte,subtype_suggestion,reason_groupe,reason_v2,label_id,true_label,pred_label
69de5f8d45b81689600c7db6,لا يصلني كود التأكيد في البريد الالكتروني,الرجاء ارسال هذا الانشغال على الخاص مرفقا بالمعلومات الخاصة بحسابكم ، لكي نتمكن من مساعدتكم .,15/12/2025 23:41,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 4459, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 506000)}",Aimen NOURI,لا يصلني كود التاكيد في البريد الالكتروني,لا يصلني كود التاكيد في البريد الالكتروني,Facebook,sans_doublons,False,True,,0,,0,,,0,,لا يصلني,1,neg_seule,2026-04-10,,0,,,,0,True,0.95,False,negatif,negatif,absence de réception du code par email,-0.5,0,,neg_seule,,,,,,service_client,service_client,10,service_client,facturation_offre
69de5f8b45b81689600c6558,هل حقا إسمك أكسل,masqué,08/11/2025 09:47,2026-04-14 16:55:58,2026-04-14 16:55:58,True,['🤔'],['emoji'],True,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 7769, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 51, 351000)}",Ines GUECHIDA,هل حقا اسمك اكسل,هل حقا اسمك اكسل,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,,False,neutre,neutre,,,0,,,,,,,,autre,autre,2,autre,demande_information
69de5f8d45b81689600c8148,حنا مزلنا مع النحاس,نعلمكم اننا نكثف من جهودنا من أجل مواصلة تعميم ونشر هذه التكنولوجيا على باقي مناطق الوطن سواء من خلال ربط السكنات الغير موصولة أو عصرنة الشبكة النحاسية واستبدالها بشبكة الألياف البصرية.,12/12/2025 15:16,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 5373, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 561000)}",Hiba GUELLIL,حنا مزلنا مع النحاس,حنا مزلنا مع النحاس,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,stagnation technologie cuivre,-0.3,0,,,,,,,,probleme_technique,probleme_technique,8,probleme_technique,delai_installation
69de5f8d45b81689600c87c1,4g تبكي,ندعوكم لإرسال تفاصيل انشغالكم عبر رسائل الصفحة مرفقا بكل من الاسم و اللقب، رقم هاتفكم الثابت الجيل الرابع و رقم هاتفكم المحمول,07/12/2025 12:28,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 7030, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 663000)}",Hiba GUELLIL,4 g تبكي,4 g تبكي,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,4G très lente,-0.8,0,,,,,,,,probleme_technique,probleme_technique,8,probleme_technique,autre
69de5f8d45b81689600c833f,راه متوفر ولا مازال,تابعونا على صفحاتنا الرسمية للبقاء على اطلاع بكل ما هو جديد. شكرًا لكم على اهتمامكم.,11/12/2025 14:57,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 5876, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 593000)}",Mounira Rai,راه متوفر ولا مازال,راه متوفر ولا مازال,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,1.0,False,neutre,neutre,question disponibilité immédiate,,0,,,,,,,,couverture_reseau,probleme_technique,8,probleme_technique,delai_installation
69de5f8b45b81689600c68dd,مبغاش يخدم مفهمتش علاش,ندعوكم لتواصل معنا في الخاص وسيتم التكفل بإنشغالكم ، شكرا لكم . 🙏,04/11/2025 09:36,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 8670, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 51, 425000)}",Ines GUECHIDA,مبغاش يخدم مفهمتش علاش,مبغاش يخدم مفهمتش علاش,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,service ne fonctionne pas incompréhension,-0.4,0,,,,,,,,probleme_technique,probleme_technique,8,probleme_technique,absence_service
69de5f8945b81689600c3d80,تقدمت بالابلاغ عن مشكل لثلاث مرات عبر منصاتكم ،لكن دون جدوى,مرحبا سيدي Kouider Brichi الرجاء ارسال هذا الانشغال على الخاص مرفقا بالمعلومات التالية رقم إشتراككم ـ الاسم و اللقب رقم هاتفكم المحمول لنتمكن من تقديم المساعدة 🙏 أحلام,08/01/2026 14:56,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 5799, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 49, 171000)}",Ahlem Baroudi,تقدمت بالابلاغ عن مشكل لثلاث مرات عبر منصاتكم ،لكن دون جدوى,تقدمت بالابلاغ عن مشكل لثلاث مرات عبر منصاتكم ،لكن دون جدوى,Facebook,sans_doublons,False,True,,0,,0,,,0,,دون,0,neg_neg,2026-04-10,,0,,,,0,True,0.95,False,negatif,negatif,signalements ignorés par le service,-0.6,0,,,,,,,,service_client,service_client,10,service_client,absence_service
69de5f8d45b81689600c7525,Régler votre connexion ci tous que on vous demande,"Vous pouvez nous transmettre vos préoccupations concernant nos services via message privé sur la page, en joignant toutes les informations nécessaires. Merci de votre compréhension.",24/12/2025 16:46,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 2266, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 375000)}",Mounira Rai,régler votre connexion ci tous que on vous demande,régler votre connexion ci tous que on vous demande,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,demande de résolution de connexion,-0.8,0,,,,,,,,demande_information,demande_information,5,demande_information,probleme_technique
69de5f8a45b81689600c5363,اي شيء يصرى عندكم تحصلو في سيستام لوكان جاء كاين منافس ليهم ما يكون هكا,Masquer,22/11/2025 08:14,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 3172, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 50, 954000)}",Nihed LEBCIR,اي شيء يصرى عندكم تحصلو في سيستام لوكان جاء كاين منافس ليهم ما يكون هكا,اي شيء يصرى عندكم تحصلو في سيستام لوكان جاء كاين منافس ليهم ما يكون هكا,Facebook,sans_doublons,False,True,,0,,0,,,0,,ما يكون,1,neg_seule,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,absence de solutions,-0.75,0,,neg_seule,,,,,,absence_service,absence_service,0,absence_service,autre
69de5f8d45b81689600c8925,عندي مشكل اريد تفعيل الانترنات من فضلكم,ندعوكم للتواصل معنا عبر الخاص قصد تزويدنا بمعلومات أوفر فيما يخص انشغالكم لنتمكن من تقديم المساعدة ، شكرا لتفهمكم.,06/12/2025 10:56,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 7386, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 684000)}",Manel ZERKHAF,عندي مشكل اريد تفعيل الانترنت من فضلكم,عندي مشكل اريد تفعيل الانترنت من فضلكم,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.88,False,negatif,negatif,demande d'activation non traitée,-0.7,0,,,,,,,,demande_information,demande_information,5,demande_information,probleme_technique
69de5f8845b81689600c2b04,آيت صحا,masque,26/01/2026 18:21,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 1067, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 48, 762000)}",Baya Benhagouga,ايت صحا,ايت صحا,Instagram,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.75,False,neutre,neutre,merci,,0,,,,,,,,satisfaction_positive,satisfaction_positive,9,satisfaction_positive,social_non_pertinent
69de5f8b45b81689600c5c0c,متى تعود الفواتير الى المنازل,يمكنكم معرفة مستحقات الخط الهاتفي و تسديدها عبر الرابط التالي https /paiement.algerietelecom.dz/index.php.,15/11/2025 13:57,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 5389, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 51, 142000)}",Manel ZERKHAF,متى تعود الفواتير الى المنازل,متى تعود الفواتير الى المنازل,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.5,False,neutre,neutre,demande d'information,,0,,,,,,,,demande_information,demande_information,5,demande_information,facturation_offre
69de5f8945b81689600c40b8,ياااو جيبلنا الفيبر,مرحبا سيدي نعلمكم أنه يتم حاليا توسيع شبكة الألياف البصرية لاتصالات الجزائر لتشمل كل المناطق، ندعوكم للتقرب من وكالتنا التجارية الأقرب اليكم لمعرفة أهلية منطقة اقامتكم. شكرا لتفهمكم 🙏 أحلام,06/01/2026 09:30,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 6623, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 49, 242000)}",Ahlem Baroudi,ياو جيبلنا fibre optique,ياو جيبلنا fibre optique,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.85,False,negatif,negatif,réclame l'installation de la fibre,-0.2,0,,,,,,,,demande_amelioration,demande_amelioration,4,demande_amelioration,demande_information
69de5f8b45b81689600c5d4f,غير اعطونا حقنا في التدفق اللي رانا نخلصو فيه من جيوبنا,ندعوكم للتواصل معنا عبر الخاص قصد تزويدنا بمعلومات أوفر فيما يخص انشغالكم لنتمكن من تقديم المساعدة 🙏,14/11/2025 09:22,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 5712, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 51, 175000)}",Romaissa ZEHIOUA,غير اعطونا حقنا في التدفق اللي رانا نخلصو فيه من جيوبنا,غير اعطونا حقنا في التدفق اللي رانا نخلصو فيه من جيوبنا,Facebook,sans_doublons,False,True,,0,,0,,,0,,غير اعطونا,1,neg_seule,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,insatisfaction totale,-0.8,0,,neg_seule,,,,,,frustration_generale,autre,2,autre,absence_service
69de5f8a45b81689600c4bca,جيبولنا الفيبر برك ومبعد ساهل,نود إعلامكم أن تغطية جميع مناطق الوطن بالألياف البصرية تمثل إحدى أولويات اتصالات الجزائر، ونعمل جاهدين على توسيع الشبكة لضمان توفير هذه الخدمة لجميع المواطنين في أقرب الآجال.,27/11/2025 18:03,2026-04-14 16:55:58,2026-04-14 16:55:58,True,['🤡'],['emoji'],True,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 1227, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 50, 790000)}",Nihad BOUBEKEUR,جيبولنا fibre optique برك ومبعد ساهل,جيبولنا fibre optique برك ومبعد ساهل,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.5,False,neutre,neutre,demande de fibre,,0,,,,,,,,couverture_reseau,probleme_technique,8,probleme_technique,delai_installation
69de5f8d45b81689600c7c34,حنا خاصنا نركبو الفيبر,علمكم أنه يتم حاليا توسيع شبكة الألياف البصرية لاتصالات الجزائر لتشمل كل المناطق، والرجاء منكم مراسلتنا عبر الخاص لطرح انشغالكم,17/12/2025 15:34,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 4073, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 483000)}",Kenza Hoceini,حنا خاصنا نركبو fibre optique,حنا خاصنا نركبو fibre optique,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.85,False,neutre,neutre,souhait d'installer la fibre optique,0.1,0,,,,,,,,demande_amelioration,demande_amelioration,4,demande_amelioration,autre
69de5f8b45b81689600c63e6,نتوم شفتو غير اللاز ماشفتوش الديوث الكلب لي مخلي مرتو ديبلاصي واحدها مبلاد لبلاد هذا هو الواقع تاع بعض اشباه الرجال,masqué,09/11/2025 16:38,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 7399, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 51, 320000)}",Mounira Rai,نتوم شفتو غير اللاز ماشفتوش الديوث الكلب لي مخلي مرتو ديبلاصي واحدها مبلاد لبلاد هذا هو الواقع تاع بعض اشباه الرجال,نتوم شفتو غير اللاز ماشفتوش الديوث الكلب لي مخلي مرتو ديبلاصي واحدها مبلاد لبلاد هذا هو الواقع تاع بعض اشباه الرجال,Facebook,sans_doublons,False,True,,0,,0,,,0,,غير اللاز,1,neg_seule,2026-04-10,,0,,,,0,True,0.5,False,negatif,negatif,commentaire insultant hors sujet,-0.9,0,,neg_seule,,,,,,social_non_pertinent,social_non_pertinent,11,social_non_pertinent,autre
69de5f8b45b81689600c6bb2,واش هاد اتصالات تاعكم فايس مقدرتش ندخل فيه,ندعوكم للتواصل معنا عبر الخاص قصد تزويدنا بمعلومات أوفر فيما يخص انشغالكم لنتمكن من تقديم المساعدة 🙏,01/11/2025 12:51,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 9395, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 51, 484000)}",Nihad BOUBEKEUR,واش هاد اتصالات تاعكم فايس مقدرتش ندخل فيه,واش هاد اتصالات تاعكم فايس مقدرتش ندخل فيه,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,difficulté accès page Facebook,-0.5,0,,,,,,,,application_mobile,application_mobile,1,application_mobile,probleme_technique
69de5f8845b81689600c3340,انتم في عالم و المشتركين في الخدمات تاعكم في عالم آخر,msq,17/01/2026 21:46,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 3175, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 48, 944000)}",Aimen NOURI,انتم في عالم و المشتركين في الخدمات تاعكم في عالم اخر,انتم في عالم و المشتركين في الخدمات تاعكم في عالم اخر,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,déconnexion totale avec clients,-0.8,0,,,,,,,,absence_service,absence_service,0,absence_service,autre
69de5f8a45b81689600c4a99,شحال تولي تخلص في الشهر وشحال يعطوك من جيڨا,نعلمكم أنه بعد إنتهاء الأشهر المهداة يمكنكم تعبئة اشتراككم الخاص بخدمة الجيل الرابع حسب العروض المتوفرة والتي تجدونها عبر الرابط التالي,28/11/2025 14:05,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 922, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 50, 764000)}",Hiba GUELLIL,شحال تولي تخلص في الشهر وشحال يعطوك من go,شحال تولي تخلص في الشهر وشحال يعطوك من go,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.5,False,neutre,neutre,demande d'information,,0,,,,,,,,demande_information,demande_information,5,demande_information,facturation_offre
69de5f8945b81689600c436d,ميصلحش خلاص باطل ومنديهش,masqué,03/01/2026 18:14,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 7316, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 49, 303000)}",Mounira Rai,ميصلحش خلاص باطل ومنديهش,ميصلحش خلاص باطل ومنديهش,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.95,False,negatif,negatif,service inutile même si gratuit,-0.8,0,,,,,,,,frustration_generale,autre,2,autre,absence_service
69de5f8945b81689600c3699,GoodByeDPI انسطلوا هذا البرنامج لحل للمشكل البينك,masqué,15/01/2026 09:42,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 4032, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 49, 22000)}",Romaissa ZEHIOUA,goodbyedpi انسطلوا هذا البرنامج لحل للمشكل البينك,goodbyedpi انسطلوا هذا البرنامج لحل للمشكل البينك,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,,False,neutre,neutre,,,0,,,,,,,,autre,autre,2,autre,probleme_technique
69de5f8845b81689600c33ee,نقدرو نزيدو في 4 جي,لمعلومات اكثر يرجى التواصل معنا عبر الخاص,17/01/2026 13:07,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 3349, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 48, 959000)}",Kenza Hoceini,نقدرو نزيدو في 4 جي,نقدرو نزيدو في 4 جي,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.85,False,neutre,neutre,question sur augmentation débit 4G,,0,,,,,,,,probleme_technique,probleme_technique,8,probleme_technique,demande_information
69de5f8b45b81689600c6272,سڨمونا لاكوناكسيو رانا نعانيو,الرجاء منكم مراسلتنا عبر الخاص لطرح انشغالكم,11/11/2025 10:24,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 7027, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 51, 285000)}",Leila SEBA,سقمونا لاكوناكسيو رانا نعانيو,سقمونا لاكوناكسيو رانا نعانيو,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.94,False,negatif,negatif,souffrance due à la connexion,-0.6,0,,,,,,,,frustration_generale,autre,2,autre,probleme_technique
69de5f8d45b81689600c872f,خصنا idoom 5g,لمتابعة أحدث العروض والمستجدات، ندعوكم للانضمام إلى صفحاتنا الرسمية. اتصالات الجزائر تعمل دوماً على تطوير شبكتها لضمان خدمة ممتازة وجودة متميزة.,08/12/2025 10:40,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 6884, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 655000)}",Mounira Rai,خصنا idoom 5 g,خصنا idoom 5 g,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,neutre,neutre,besoin de la 5G,0.1,0,,,,,,,,demande_amelioration,demande_amelioration,4,demande_amelioration,demande_information
69de5f8a45b81689600c4f27,وين راهي حنا لقيناها رانا نستناو,نعلمكم أن تغطية جميع مناطق الوطن بالالياف البصرية من ضمن أولويات إتصالات الجزائر والتي نعمل عليها جاهدين حتى نتمكن من تزويدكم بها في أقرب الآجال شكراً لتفهمكم.,25/11/2025 11:07,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 2088, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 50, 864000)}",Nihad BOUBEKEUR,وين راهي حنا لقيناها رانا نستناو,وين راهي حنا لقيناها رانا نستناو,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.8,False,negatif,negatif,attente de disponibilité du service,-0.3,0,,,,,,,,demande_information,demande_information,5,demande_information,delai_installation
69de5f8d45b81689600c8d23,ماهي موصفات مودام g pon,"جهاز GPON هو مودم ألياف بصرية يوفّر اتصالاً سريعاً ومستقراً بالإنترنت، يدعم wifi ثنائي النطاق ويحتوي على منافذ LAN وRJ11 وUSB, شكرا لاهتمامكم",02/12/2025 19:04,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 8408, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 747000)}",Romaissa ZEHIOUA,ماهي موصفات مودم g pon,ماهي موصفات مودم g pon,Facebook,sans_doublons,False,True,,0,,0,,,0,,ماهي,1,neg_seule,2026-04-10,,0,,,,0,True,,False,neutre,neutre,,,0,,neg_seule,,,,,,autre,autre,2,autre,demande_information
69de5f8945b81689600c3ded,مقدرتش نسجل في تطبيق ايدوم فيبر ما الحل اكملت الحنان جميعها,ندعوكم لتقديم كافة المعلومات الخاصة بحسابكم عبر الخاص لنتمكن من تقديم المساعدة، شكراً جزيلاً لكم.,07/01/2026 23:45,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 5908, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 49, 180000)}",Aimen NOURI,مقدرتش نسجل في تطبيق idoom fibre optique ما الحل اكملت الحنان جميعها,مقدرتش نسجل في تطبيق idoom fibre optique ما الحل اكملت الحنان جميعها,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,problème d'inscription,-0.85,0,,,,,,,,probleme_technique,probleme_technique,8,probleme_technique,application_mobile
69de5f8b45b81689600c5644,سڨدو غي سارفيس اونلين يا خلصت الانترنت اونلين ديتو دراهم و كنكسيو مكانش,مرحبا، ندعوكم للتواصل معنا عبر الرسائل الخاصة، حيث يمكنكم تزويدنا بمزيد من المعلومات التي ستساعدنا في فهم احتياجاتكم بشكل أفضل وتقديم الدعم المناسب لكم. 🙏 دليل,20/11/2025 10:01,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 3909, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 51, 19000)}",Dalil ZERGOUG,سقدو غي سارفيس اونلين يا خلصت الانترنت اونلين ديتو دراهم و كنكسيو مكانش,سقدو غي سارفيس اونلين يا خلصت الانترنت اونلين ديتو دراهم و كنكسيو مكانش,Facebook,sans_doublons,False,True,,0,,0,,,0,,مكانش,1,neg_seule,2026-04-10,,0,,,,0,True,0.95,False,negatif,negatif,paiement en ligne sans internet,-0.85,0,,neg_seule,,,,,,autre,autre,2,autre,absence_service
69de5f8a45b81689600c4b24,Mourad Asmani مزيا قتلي كنت راح نشريه,masqué,28/11/2025 07:57,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 1061, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 50, 776000)}",Romaissa ZEHIOUA,mourad asmani مزيا قتلي كنت راح نشريه,mourad asmani مزيا قتلي كنت راح نشريه,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.98,False,negatif,negatif,absence de réponse depuis longtemps,-0.9,0,,,,,,,,service_client,service_client,10,service_client,autre
69de5f8945b81689600c414b,دائما اقرب إلى الجنون,masquer,05/01/2026 16:42,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 6770, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 49, 255000)}",Sonia AITTAHAR,دائما اقرب الى الجنون,دائما اقرب الى الجنون,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.8,False,negatif,negatif,service exaspérant le client,-0.6,0,,,,,,,,service_client,service_client,10,service_client,autre
69de5f8845b81689600c3201,تدفق مكاش بارح نتفرج حتى أنترنت حبست,مرحبا Mustapha BenAmeur نرجو منكم تزويدنا بالمعلومات التالية الاسم و اللقب ،رقم الهاتف الثابت و المحمول عبر الخاص لنتمكن من تقديم المساعدة 🙏 أحلام,19/01/2026 13:52,2026-04-14 16:55:57,2026-04-14 16:55:57,True,['🤔'],['emoji'],True,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 2856, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 48, 917000)}",Ahlem Baroudi,تدفق مكاش بارح نتفرج حتى انترنت حبست,تدفق مكاش بارح نتفرج حتى انترنت حبست,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,très mécontent du service,-0.8,0,,,,,,,,frustration_generale,autre,2,autre,probleme_technique
69de5f8845b81689600c33cc,تروح وجي أنترنت فيبر,يمكنكم طرح انشغالاتكم فيما يخص الانترنت عبر الرسائل الخاصة للصفحة مع ارفاق كل المعلومات الضرورية شكرا لتفهمكم.,17/01/2026 15:17,,,,,,,"{'fichier': 'Social-Media-Analytics1.xlsx', 'ligne': 3315, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 48, 956000)}",Mounira Rai,تروح وجي انترنت fibre optique,تروح وجي انترنت fibre optique,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.94,False,negatif,negatif,instabilité majeure de la fibre,-0.7,0,,,,,,,,probleme_technique,probleme_technique,8,probleme_technique,absence_service
69de5f8a45b81689600c4bca,جيبولنا الفيبر برك ومبعد ساهل,نود إعلامكم أن تغطية جميع مناطق الوطن بالألياف البصرية تمثل إحدى أولويات اتصالات الجزائر، ونعمل جاهدين على توسيع الشبكة لضمان توفير هذه الخدمة لجميع المواطنين في أقرب الآجال.,27/11/2025 18:03,2026-04-14 16:55:58,2026-04-14 16:55:58,True,['🤡'],['emoji'],True,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 1227, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 50, 790000)}",Nihad BOUBEKEUR,جيبولنا fibre optique برك ومبعد ساهل,جيبولنا fibre optique برك ومبعد ساهل,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.5,False,neutre,neutre,demande de fibre,,0,,,,,,,,couverture_reseau,probleme_technique,8,probleme_technique,delai_installation
69de5f8d45b81689600c7785,مليح بالصح علاش ما تزيدوش نتاع تخفيض التدفق,ندعوكم للمتابعة المستمرة لصفحتنا ، حيث سنبقيكم على اطلاع دائم بأحدث العروض والتحديثات الخاصة بنا.نحن نسعى دائما على خدمتكم☺️,22/12/2025 19:43,,,,,,,"{'fichier': 'Social-Media-Analytics3.xlsx', 'ligne': 2874, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 53, 412000)}",Hiba GUELLIL,مليح بالصح علاش ما تزيدوش نتاع تخفيض التدفق,مليح بالصح علاش ما تزيدوش نتاع تخفيض التدفق,Facebook,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,,False,negatif,negatif,,-0.65,1,positif_pur,,,,,,,autre,autre,2,autre,demande_amelioration
69de5f8b45b81689600c5c2b,تكوبا كلش اليوم، فديو يوتيوب ميطلعش,ندعوكم للتواصل معنا قصد تزويدنا بمعلومات أوفر فيما يخص انشغالكم لنتمكن من تقديم المساعدة ، شكرا لتفهمكم.,15/11/2025 12:29,,,,,,,"{'fichier': 'Social-Media-Analytics2.xlsx', 'ligne': 5420, 'date_import': datetime.datetime(2026, 4, 14, 16, 38, 51, 146000)}",Nihad BOUBEKEUR,تكوبا كلش اليوم، فديو يوتيوب ميطلعش,تكوبا كلش اليوم، فديو يوتيوب ميطلعش,Instagram,sans_doublons,False,True,,0,,0,,,0,,,0,,2026-04-10,,0,,,,0,True,0.9,False,negatif,negatif,problèmes de connexion fréquents,-0.8,0,,,,,,,,probleme_technique,probleme_technique,8,probleme_technique,application_mobile
